id	type	contextId	activityId	entityType	entityId
19611	Victim	3073	10279	Person	8617
19614	Victim	3073	10280	Person	7456
19622	Victim	3073	10284	Person	8445
19620	Witness	3073	10283	Person	8621
19623	Witness	3073	10284	Person	8623
19609	Offender	3073	10277	Association	1029
19612	Witness	3073	10279	Person	4803
19618	Suspect	3073	10282	Person	7880
19621	Victim	3073	10283	Person	8622
19613	Victim	3073	10280	Person	8618
19617	Offender	3073	10281	Person	8620
19636	Witness	3074	10290	Person	3796
19635	Offender	3074	10290	Person	7541
19634	Victim	3074	10290	Association	1034
19632	Witness	3074	10289	Person	5102
19628	Offender	3074	10287	Person	8626
19626	Offender	3074	10286	Person	5019
19638	Suspect	3074	10292	Person	8633
19629	Victim	3074	10288	Person	1178
19627	Victim	3074	10287	Person	5922
19633	Suspect	3074	10289	Person	8629
19624	Suspect	3074	10285	Person	8624
19639	Witness	3074	10292	Person	2530
19625	Offender	3074	10285	Person	8625
19630	Victim	3074	10288	Person	8627
19631	Witness	3074	10288	Person	8628
19637	Suspect	3074	10291	Person	8632
19640	Offender	3075	10293	Person	3304
19644	Suspect	3076	10295	Association	1063
19654	Offender	3076	10299	Association	1092
19648	Offender	3076	10297	Person	8640
19642	Offender	3076	10294	Person	8635
19643	Victim	3076	10295	Person	8636
19647	Suspect	3076	10296	Person	8639
19657	Witness	3076	10300	Person	8645
19656	Witness	3076	10300	Person	8644
19645	Witness	3076	10295	Person	8293
19646	Victim	3076	10296	Person	8638
19652	Victim	3076	10298	Person	8411
19653	Suspect	3076	10298	Person	8642
19655	Witness	3076	10300	Person	1368
19641	Witness	3076	10294	Person	8634
19650	Suspect	3076	10297	Person	5042
19651	Offender	3076	10298	Person	3973
19649	Witness	3076	10297	Person	8641
19658	Witness	3077	10301	Person	8646
19659	Victim	3077	10301	Person	7824
19662	Victim	3078	10303	Person	2347
19663	Victim	3078	10303	Person	8650
19672	Witness	3078	10308	Person	8651
19666	Witness	3078	10304	Person	8535
19667	Witness	3078	10305	Person	2400
19674	Offender	3078	10308	Person	8653
19660	Witness	3078	10302	Association	1038
19665	Victim	3078	10304	Person	3663
19673	Suspect	3078	10308	Person	8652
19669	Suspect	3078	10306	Person	8115
19671	Suspect	3078	10307	Person	3092
19661	Offender	3078	10302	Person	8649
19664	Offender	3078	10303	Person	8610
19668	Suspect	3078	10306	Person	1573
19670	Offender	3078	10307	Person	4486
19683	Offender	3079	10311	Person	1743
19684	Suspect	3079	10312	Person	3364
19677	Victim	3079	10309	Person	3075
19687	Victim	3079	10313	Person	8659
19685	Offender	3079	10312	Person	8658
19688	Victim	3079	10314	Person	5739
19679	Victim	3079	10310	Person	3133
19675	Witness	3079	10309	Person	7671
19678	Offender	3079	10310	Person	5590
19681	Suspect	3079	10311	Person	8656
19686	Offender	3079	10313	Person	1043
19689	Victim	3079	10314	Person	8660
19680	Victim	3079	10310	Person	8655
19676	Suspect	3079	10309	Person	8654
19682	Victim	3079	10311	Person	8657
19690	Suspect	3079	10315	Person	8661
19693	Witness	3080	10317	Person	8492
19694	Victim	3080	10317	Person	8419
19698	Victim	3080	10319	Person	4575
19692	Suspect	3080	10317	Association	1063
19697	Suspect	3080	10319	Person	8665
19695	Offender	3080	10318	Person	8664
19691	Victim	3080	10316	Person	6701
19696	Suspect	3080	10318	Person	8502
19701	Witness	3081	10320	Person	8666
19699	Witness	3081	10320	Person	1580
19700	Suspect	3081	10320	Person	7764
19705	Victim	3082	10322	Association	1034
19706	Suspect	3082	10323	Person	4590
19702	Offender	3082	10321	Association	1083
19704	Victim	3082	10322	Person	7309
19703	Victim	3082	10321	Person	8667
19708	Offender	3082	10323	Person	8668
19707	Witness	3082	10323	Person	5835
19712	Suspect	3083	10326	Person	8670
19713	Victim	3083	10326	Person	7286
19710	Suspect	3083	10325	Person	1000
19714	Suspect	3083	10326	Person	8671
19709	Offender	3083	10324	Person	6274
19711	Suspect	3083	10325	Person	8669
19721	Offender	3084	10330	Person	8676
19726	Victim	3084	10333	Person	2083
19728	Offender	3084	10333	Person	8682
19717	Victim	3084	10328	Person	8673
19716	Victim	3084	10327	Person	8672
19720	Witness	3084	10329	Person	5151
19718	Witness	3084	10329	Person	8674
19725	Victim	3084	10332	Person	8680
19722	Offender	3084	10331	Person	8677
19723	Suspect	3084	10331	Person	8678
19715	Witness	3084	10327	Person	8322
19719	Offender	3084	10329	Person	8675
19724	Offender	3084	10332	Person	8679
19727	Witness	3084	10333	Person	8681
19731	Victim	3085	10334	Person	4220
19733	Victim	3085	10335	Association	1015
19729	Offender	3085	10334	Person	8683
19732	Suspect	3085	10335	Person	5664
19735	Victim	3085	10336	Person	8686
19734	Suspect	3085	10335	Person	8685
19730	Victim	3085	10334	Person	8256
19736	Witness	3085	10336	Person	3900
19737	Witness	3085	10336	Person	5656
19742	Suspect	3086	10339	Person	8689
19741	Suspect	3086	10338	Person	7425
19739	Witness	3086	10337	Person	8687
19743	Suspect	3086	10339	Person	8690
19740	Offender	3086	10338	Person	8688
19738	Witness	3086	10337	Person	7009
19748	Victim	3087	10342	Person	3357
19749	Witness	3087	10342	Person	6053
19744	Offender	3087	10340	Person	3512
19746	Suspect	3087	10341	Person	8692
19745	Suspect	3087	10340	Person	8691
19747	Offender	3087	10342	Person	3135
19754	Suspect	3088	10346	Person	8695
19750	Witness	3088	10343	Person	8693
19756	Offender	3088	10346	Person	1541
19752	Suspect	3088	10344	Person	4879
19759	Offender	3088	10348	Person	7192
19757	Victim	3088	10347	Person	4579
19760	Victim	3088	10348	Person	8698
19762	Witness	3088	10349	Person	6550
19751	Offender	3088	10343	Person	7164
19753	Victim	3088	10345	Person	8694
19755	Offender	3088	10346	Person	8696
19761	Suspect	3088	10348	Person	5903
19758	Witness	3088	10347	Person	8697
19767	Witness	3089	10352	Person	8704
19765	Suspect	3089	10350	Person	8703
19766	Offender	3089	10351	Person	2916
19768	Witness	3089	10352	Person	8705
19764	Witness	3089	10350	Person	8702
19763	Offender	3089	10350	Association	1098
19775	Witness	3090	10355	Person	8707
19779	Suspect	3090	10357	Person	6822
19772	Victim	3090	10354	Person	1206
19773	Offender	3090	10355	Person	6598
19770	Witness	3090	10353	Person	6731
19781	Suspect	3090	10357	Person	8710
19778	Witness	3090	10356	Person	2531
19774	Suspect	3090	10355	Person	5629
19777	Suspect	3090	10356	Person	8708
19780	Witness	3090	10357	Person	8709
19769	Offender	3090	10353	Person	8706
19776	Victim	3090	10356	Person	5828
19771	Offender	3090	10353	Person	4532
19788	Victim	3091	10361	Person	5902
19789	Offender	3091	10361	Person	2931
19785	Offender	3091	10359	Person	4384
19787	Offender	3091	10360	Person	8713
19782	Witness	3091	10358	Person	6906
19783	Victim	3091	10359	Person	8711
19784	Offender	3091	10359	Person	8513
19786	Offender	3091	10360	Person	8712
19790	Victim	3092	10362	Person	6306
19792	Victim	3092	10363	Association	1004
19791	Witness	3092	10363	Person	6003
19793	Witness	3093	10364	Person	8716
19796	Victim	3094	10365	Person	6470
19800	Offender	3094	10368	Person	8718
19802	Witness	3094	10369	Person	5307
19794	Suspect	3094	10365	Person	8717
19801	Suspect	3094	10369	Person	5037
19803	Suspect	3094	10370	Association	1055
19795	Victim	3094	10365	Person	7039
19805	Offender	3094	10371	Person	4504
19804	Victim	3094	10371	Person	8501
19798	Witness	3094	10367	Person	6774
19799	Offender	3094	10368	Person	2596
19797	Witness	3094	10366	Person	7803
19811	Victim	3095	10375	Person	8724
19806	Offender	3095	10372	Person	8723
19807	Victim	3095	10373	Person	1434
19812	Suspect	3095	10375	Person	8725
19813	Offender	3095	10375	Person	8726
19809	Suspect	3095	10373	Association	1034
19810	Victim	3095	10374	Person	5784
19808	Victim	3095	10373	Person	2726
19815	Suspect	3096	10376	Person	8090
19818	Offender	3096	10377	Person	8728
19821	Witness	3096	10379	Person	2641
19824	Suspect	3096	10380	Person	8731
19816	Witness	3096	10376	Person	4391
19814	Offender	3096	10376	Person	6829
19823	Witness	3096	10379	Person	6134
19817	Offender	3096	10377	Person	8727
19820	Offender	3096	10378	Person	1992
19819	Witness	3096	10378	Person	8729
19829	Victim	3096	10382	Person	8734
19822	Witness	3096	10379	Person	8730
19827	Suspect	3096	10382	Person	5417
19830	Offender	3096	10383	Person	3065
19825	Victim	3096	10381	Person	8732
19826	Victim	3096	10381	Person	7369
19828	Suspect	3096	10382	Person	8733
19831	Offender	3097	10384	Person	8735
19843	Offender	3097	10390	Person	1134
19832	Witness	3097	10384	Person	8424
19837	Offender	3097	10387	Person	8740
19839	Suspect	3097	10388	Person	8741
19840	Offender	3097	10389	Person	4680
19834	Witness	3097	10385	Person	8737
19835	Suspect	3097	10385	Person	8738
19833	Victim	3097	10385	Person	8736
19838	Witness	3097	10388	Person	2175
19841	Suspect	3097	10389	Person	8742
19842	Offender	3097	10390	Person	1202
19836	Victim	3097	10386	Person	8739
19844	Victim	3097	10390	Person	1004
19858	Suspect	3098	10398	Person	2679
19850	Victim	3098	10393	Association	1080
19851	Witness	3098	10394	Person	4965
19847	Victim	3098	10392	Person	8743
19845	Offender	3098	10391	Person	1415
19848	Victim	3098	10392	Person	6550
19856	Offender	3098	10397	Person	8748
19849	Suspect	3098	10393	Person	8744
19853	Witness	3098	10396	Association	1034
19846	Victim	3098	10391	Person	5016
19855	Witness	3098	10397	Person	8747
19852	Victim	3098	10395	Person	2647
19857	Witness	3098	10397	Person	8749
19854	Victim	3098	10396	Person	4033
19862	Suspect	3099	10401	Person	5378
19861	Offender	3099	10401	Person	8751
19860	Witness	3099	10400	Person	8750
19863	Victim	3099	10402	Person	6900
19859	Witness	3099	10399	Person	6481
19870	Suspect	3100	10405	Association	1064
19865	Victim	3100	10403	Person	8752
19864	Victim	3100	10403	Person	8015
19869	Victim	3100	10405	Person	3535
19867	Suspect	3100	10404	Person	1375
19868	Offender	3100	10404	Person	2997
19866	Victim	3100	10403	Person	5330
19886	Victim	3101	10412	Person	8767
19882	Suspect	3101	10410	Person	8494
19871	Witness	3101	10406	Person	8755
19875	Witness	3101	10408	Person	8757
19876	Victim	3101	10408	Person	8758
19878	Witness	3101	10409	Person	2555
19883	Offender	3101	10411	Association	1083
19877	Witness	3101	10408	Association	1037
19872	Offender	3101	10407	Person	2812
19879	Offender	3101	10409	Person	8760
19880	Witness	3101	10410	Association	1094
19874	Victim	3101	10407	Person	6029
19884	Witness	3101	10411	Person	8765
19873	Witness	3101	10407	Person	8756
19881	Witness	3101	10410	Person	7410
19885	Witness	3101	10412	Person	8766
19887	Victim	3102	10413	Person	8768
19891	Victim	3103	10415	Person	1740
19889	Victim	3103	10414	Person	5969
19892	Offender	3103	10415	Person	8769
19893	Offender	3103	10416	Person	8770
19888	Offender	3103	10414	Person	5537
19894	Witness	3103	10416	Person	4380
19890	Witness	3103	10414	Person	6223
19896	Suspect	3104	10417	Person	2424
19901	Witness	3104	10420	Person	4384
19905	Witness	3104	10422	Person	8582
19900	Suspect	3104	10420	Person	3519
19898	Victim	3104	10418	Person	2996
19902	Suspect	3104	10421	Person	5229
19903	Suspect	3104	10421	Person	5854
19906	Offender	3104	10423	Association	1099
19897	Suspect	3104	10417	Person	2829
19895	Victim	3104	10417	Person	3461
19899	Suspect	3104	10419	Person	7401
19904	Witness	3104	10421	Person	8771
19908	Victim	3105	10424	Person	8775
19909	Witness	3105	10424	Person	6144
19907	Suspect	3105	10424	Person	6147
19915	Victim	3106	10427	Association	1067
19925	Witness	3106	10432	Person	8784
19913	Witness	3106	10427	Person	8778
19926	Offender	3106	10432	Person	8785
19923	Offender	3106	10431	Person	6913
19920	Witness	3106	10429	Person	6537
19910	Witness	3106	10425	Person	8776
19921	Suspect	3106	10430	Person	8782
19912	Victim	3106	10426	Person	8777
19914	Offender	3106	10427	Person	6050
19911	Offender	3106	10426	Person	1122
19916	Victim	3106	10428	Person	4216
19918	Victim	3106	10429	Person	1907
19917	Witness	3106	10428	Person	8781
19922	Offender	3106	10430	Person	5717
19919	Witness	3106	10429	Person	7231
19924	Witness	3106	10431	Person	8783
19929	Victim	3107	10433	Person	7645
19937	Suspect	3107	10437	Person	2489
19942	Victim	3107	10440	Person	8789
19927	Offender	3107	10433	Person	5681
19938	Victim	3107	10438	Person	8787
19934	Offender	3107	10436	Person	2829
19936	Witness	3107	10437	Person	8076
19940	Offender	3107	10439	Person	2421
19930	Offender	3107	10434	Person	4885
19928	Victim	3107	10433	Person	5737
19933	Suspect	3107	10436	Person	1475
19939	Suspect	3107	10439	Person	7644
19931	Witness	3107	10435	Person	2512
19943	Witness	3107	10440	Person	4532
19944	Victim	3107	10440	Person	8790
19932	Suspect	3107	10435	Person	4922
19935	Offender	3107	10436	Person	8786
19941	Suspect	3107	10439	Person	8788
19948	Suspect	3108	10443	Association	1100
19949	Witness	3108	10443	Person	8796
19954	Witness	3108	10446	Person	8798
19947	Suspect	3108	10442	Person	7577
19950	Offender	3108	10444	Person	8716
19953	Witness	3108	10445	Person	7224
19951	Victim	3108	10445	Person	1790
19955	Witness	3108	10446	Person	8799
19952	Witness	3108	10445	Association	1101
19946	Suspect	3108	10441	Person	1755
19945	Victim	3108	10441	Person	8791
19956	Suspect	3108	10446	Person	4301
19964	Witness	3109	10449	Person	2853
19962	Victim	3109	10449	Person	8801
19961	Victim	3109	10448	Person	5747
19965	Offender	3109	10450	Person	3330
19958	Suspect	3109	10447	Person	8800
19960	Victim	3109	10448	Person	4202
19959	Offender	3109	10447	Person	4964
19957	Suspect	3109	10447	Person	6103
19963	Witness	3109	10449	Person	4772
19966	Offender	3110	10451	Person	1731
19969	Victim	3111	10453	Person	6888
19972	Offender	3111	10454	Person	2586
19979	Offender	3111	10458	Person	2542
19982	Witness	3111	10459	Person	3687
19981	Offender	3111	10459	Person	8808
19975	Victim	3111	10456	Person	5786
19967	Victim	3111	10452	Person	8802
19973	Offender	3111	10455	Person	8804
19978	Victim	3111	10458	Person	6424
19976	Suspect	3111	10457	Person	8806
19977	Witness	3111	10457	Person	2755
19970	Victim	3111	10453	Person	8803
19968	Witness	3111	10452	Person	8197
19980	Witness	3111	10459	Person	8807
19974	Suspect	3111	10456	Person	8805
19971	Victim	3111	10454	Person	6916
19983	Offender	3112	10460	Person	3271
19984	Witness	3112	10460	Person	8809
19988	Suspect	3112	10463	Person	8812
19987	Suspect	3112	10462	Person	8811
19990	Witness	3112	10463	Person	8814
19986	Witness	3112	10461	Person	8810
19989	Witness	3112	10463	Person	8813
19985	Victim	3112	10460	Person	8326
19997	Suspect	3113	10466	Person	2892
19995	Offender	3113	10465	Person	8818
19993	Offender	3113	10464	Person	8816
19996	Offender	3113	10466	Person	7558
19994	Offender	3113	10465	Person	8817
19991	Witness	3113	10464	Person	2617
19992	Victim	3113	10464	Person	8815
20014	Suspect	3114	10474	Person	5928
20004	Offender	3114	10470	Person	4115
20011	Suspect	3114	10473	Person	7539
20000	Suspect	3114	10468	Person	8820
20001	Witness	3114	10468	Person	8821
20005	Suspect	3114	10470	Person	3839
20006	Suspect	3114	10471	Person	4888
19998	Victim	3114	10467	Person	8393
20003	Victim	3114	10469	Person	4031
20012	Suspect	3114	10473	Association	1085
20009	Witness	3114	10472	Person	8826
20010	Offender	3114	10473	Person	5192
20007	Victim	3114	10471	Association	1017
20013	Offender	3114	10474	Person	2838
20008	Witness	3114	10471	Person	8825
19999	Suspect	3114	10467	Person	8819
20015	Suspect	3114	10474	Person	8828
20002	Witness	3114	10469	Person	6860
20016	Witness	3115	10475	Person	3009
20024	Witness	3115	10479	Person	4880
20018	Offender	3115	10476	Person	6207
20017	Suspect	3115	10476	Person	8829
20025	Offender	3115	10479	Person	8830
20022	Witness	3115	10478	Person	2480
20021	Suspect	3115	10478	Association	1023
20023	Suspect	3115	10479	Person	3678
20019	Witness	3115	10476	Person	4389
20020	Offender	3115	10477	Person	6403
20031	Suspect	3116	10482	Person	6632
20026	Victim	3116	10480	Person	8831
20028	Suspect	3116	10481	Person	8832
20029	Offender	3116	10481	Person	4852
20034	Witness	3116	10483	Person	8836
20033	Offender	3116	10483	Person	8835
20027	Witness	3116	10480	Person	3428
20036	Suspect	3116	10485	Person	7811
20037	Suspect	3116	10485	Person	5634
20030	Victim	3116	10481	Person	8833
20032	Suspect	3116	10483	Person	8834
20035	Witness	3116	10484	Person	2016
20047	Witness	3117	10491	Person	8838
20038	Offender	3117	10486	Person	8067
20043	Offender	3117	10488	Person	8837
20049	Suspect	3117	10491	Person	6422
20041	Suspect	3117	10487	Person	1383
20044	Suspect	3117	10488	Person	6178
20051	Witness	3117	10492	Person	8840
20046	Offender	3117	10490	Person	7900
20050	Offender	3117	10492	Person	8839
20052	Witness	3117	10492	Person	8841
20045	Suspect	3117	10489	Person	5162
20039	Offender	3117	10486	Person	6357
20053	Offender	3117	10493	Person	6778
20042	Witness	3117	10487	Person	6126
20048	Suspect	3117	10491	Person	8464
20040	Victim	3117	10486	Person	2979
20054	Offender	3118	10494	Person	8763
20059	Witness	3118	10497	Person	1622
20060	Suspect	3118	10497	Person	6973
20055	Witness	3118	10494	Person	7498
20058	Witness	3118	10497	Association	1097
20056	Witness	3118	10495	Person	5016
20057	Suspect	3118	10496	Person	8842
20063	Victim	3119	10499	Person	8844
20072	Witness	3119	10505	Person	2384
20068	Suspect	3119	10502	Person	3089
20071	Witness	3119	10504	Person	8846
20066	Witness	3119	10501	Person	2783
20061	Suspect	3119	10498	Person	8843
20069	Witness	3119	10503	Person	7274
20064	Offender	3119	10500	Person	7937
20062	Offender	3119	10499	Person	3981
20067	Victim	3119	10501	Person	1636
20073	Offender	3119	10505	Person	8847
20074	Suspect	3119	10505	Person	4309
20065	Offender	3119	10500	Person	1008
20070	Suspect	3119	10503	Person	8845
20075	Suspect	3120	10506	Association	1102
20080	Witness	3121	10509	Person	3492
20085	Victim	3121	10511	Person	8850
20079	Witness	3121	10508	Person	4868
20084	Witness	3121	10510	Person	4922
20081	Offender	3121	10509	Person	2489
20082	Witness	3121	10509	Person	6766
20086	Witness	3121	10511	Person	8851
20090	Suspect	3121	10513	Person	6509
20087	Victim	3121	10511	Person	8852
20078	Victim	3121	10508	Association	1032
20091	Suspect	3121	10513	Person	8854
20083	Suspect	3121	10510	Person	3900
20077	Suspect	3121	10507	Person	8849
20089	Victim	3121	10512	Person	8853
20076	Victim	3121	10507	Person	8848
20092	Victim	3121	10513	Person	8855
20088	Witness	3121	10512	Person	6156
20094	Suspect	3122	10514	Person	2436
20093	Witness	3122	10514	Person	5726
20102	Offender	3122	10518	Person	8858
20097	Victim	3122	10515	Person	8857
20101	Witness	3122	10518	Person	6443
20096	Victim	3122	10515	Person	8856
20099	Offender	3122	10517	Association	1098
20100	Offender	3122	10517	Person	5296
20098	Victim	3122	10516	Person	6690
20095	Victim	3122	10515	Person	6452
20104	Suspect	3123	10520	Person	6423
20107	Offender	3123	10521	Person	8052
20108	Witness	3123	10522	Association	1013
20106	Suspect	3123	10521	Person	4589
20110	Witness	3123	10523	Person	6349
20105	Witness	3123	10521	Person	8859
20103	Witness	3123	10519	Person	6773
20109	Victim	3123	10523	Person	1509
20111	Victim	3124	10524	Person	6134
20113	Offender	3125	10526	Person	6530
20117	Witness	3125	10527	Person	8861
20123	Offender	3125	10530	Person	2683
20122	Suspect	3125	10530	Person	5562
20120	Witness	3125	10529	Person	8862
20121	Witness	3125	10529	Person	8863
20116	Suspect	3125	10527	Person	3545
20118	Witness	3125	10528	Person	3187
20114	Offender	3125	10526	Person	8860
20112	Offender	3125	10525	Person	7354
20115	Witness	3125	10526	Person	1123
20119	Victim	3125	10529	Person	3993
20124	Suspect	3125	10531	Person	7486
20128	Offender	3126	10533	Person	4196
20129	Victim	3126	10533	Person	2004
20130	Offender	3126	10534	Person	8864
20127	Suspect	3126	10533	Association	1025
20136	Witness	3126	10536	Person	8867
20134	Witness	3126	10536	Person	8292
20126	Suspect	3126	10532	Person	2172
20131	Offender	3126	10535	Person	6979
20133	Victim	3126	10535	Person	7145
20132	Suspect	3126	10535	Person	8865
20135	Offender	3126	10536	Person	8866
20137	Offender	3126	10537	Person	8868
20125	Witness	3126	10532	Person	4534
20139	Victim	3127	10538	Person	6996
20138	Witness	3127	10538	Person	6524
20140	Witness	3128	10539	Person	8869
20144	Victim	3129	10541	Person	1129
20143	Witness	3129	10540	Person	8870
20141	Suspect	3129	10540	Association	1058
20142	Witness	3129	10540	Person	5438
20148	Suspect	3130	10543	Person	1036
20150	Victim	3130	10544	Person	8874
20151	Suspect	3130	10544	Person	8875
20147	Suspect	3130	10543	Person	8872
20146	Victim	3130	10542	Person	8871
20149	Offender	3130	10544	Person	8873
20145	Victim	3130	10542	Person	8369
20155	Victim	3131	10546	Person	4306
20159	Suspect	3131	10548	Person	5429
20153	Witness	3131	10545	Person	6033
20158	Witness	3131	10548	Person	2945
20156	Suspect	3131	10547	Person	4902
20160	Suspect	3131	10549	Person	4994
20157	Suspect	3131	10548	Person	1545
20162	Victim	3131	10549	Person	6949
20154	Suspect	3131	10546	Association	1095
20152	Victim	3131	10545	Person	4460
20161	Offender	3131	10549	Person	4788
20174	Suspect	3132	10555	Person	7763
20166	Offender	3132	10551	Person	4062
20171	Offender	3132	10553	Person	1242
20163	Offender	3132	10550	Person	8142
20167	Suspect	3132	10552	Person	8143
20169	Victim	3132	10553	Person	1519
20178	Suspect	3132	10557	Person	1312
20173	Offender	3132	10555	Person	2911
20176	Witness	3132	10557	Association	1103
20175	Witness	3132	10556	Person	8883
20177	Offender	3132	10557	Person	8884
20165	Victim	3132	10550	Person	8880
20168	Suspect	3132	10552	Person	8181
20172	Offender	3132	10554	Person	8882
20164	Suspect	3132	10550	Person	4260
20170	Offender	3132	10553	Person	8881
20191	Witness	3133	10564	Person	6865
20181	Victim	3133	10560	Person	4081
20184	Suspect	3133	10561	Association	1001
20187	Victim	3133	10562	Person	6963
20182	Offender	3133	10560	Person	7077
20185	Witness	3133	10561	Person	8886
20186	Victim	3133	10561	Person	7434
20189	Victim	3133	10563	Person	7284
20183	Victim	3133	10560	Person	7891
20190	Victim	3133	10563	Association	1066
20188	Victim	3133	10562	Person	4657
20192	Witness	3133	10564	Association	1104
20180	Victim	3133	10559	Person	2755
20179	Offender	3133	10558	Person	7390
20200	Suspect	3134	10568	Person	8894
20197	Victim	3134	10567	Person	8890
20198	Offender	3134	10567	Association	1062
20204	Witness	3134	10570	Person	2562
20193	Offender	3134	10565	Person	4265
20195	Suspect	3134	10566	Person	3258
20199	Witness	3134	10568	Person	8893
20202	Victim	3134	10569	Person	1922
20194	Suspect	3134	10566	Person	8889
20201	Offender	3134	10568	Person	8895
20203	Suspect	3134	10569	Person	8896
20196	Offender	3134	10566	Person	2801
20205	Witness	3135	10571	Person	8897
20211	Witness	3135	10573	Person	8900
20214	Witness	3135	10575	Person	1495
20207	Victim	3135	10571	Person	8898
20218	Offender	3135	10577	Person	8903
20210	Victim	3135	10572	Person	7768
20209	Suspect	3135	10572	Person	2313
20213	Victim	3135	10574	Person	8072
20208	Offender	3135	10572	Person	8899
20216	Victim	3135	10576	Person	6541
20212	Witness	3135	10574	Person	7609
20206	Suspect	3135	10571	Person	8195
20215	Offender	3135	10576	Person	8901
20219	Offender	3135	10577	Person	3791
20217	Victim	3135	10576	Person	8902
20221	Victim	3136	10579	Person	8905
20220	Witness	3136	10578	Association	1005
20222	Witness	3137	10580	Person	2249
20225	Witness	3137	10582	Person	6882
20227	Offender	3137	10582	Person	4440
20223	Witness	3137	10581	Person	8906
20224	Witness	3137	10581	Person	6079
20226	Offender	3137	10582	Person	5456
20228	Victim	3138	10583	Person	2780
20231	Offender	3139	10585	Person	8907
20237	Suspect	3139	10588	Person	8911
20239	Suspect	3139	10588	Association	1004
20241	Witness	3139	10589	Person	8915
20229	Witness	3139	10584	Person	2394
20232	Offender	3139	10585	Person	8908
20242	Suspect	3139	10589	Person	8916
20238	Witness	3139	10588	Person	5337
20235	Witness	3139	10586	Person	8910
20234	Suspect	3139	10586	Person	8909
20243	Offender	3139	10590	Person	7621
20230	Offender	3139	10584	Person	1120
20240	Offender	3139	10589	Person	3101
20236	Witness	3139	10587	Association	1056
20233	Witness	3139	10585	Person	7441
20244	Suspect	3140	10591	Person	6718
20246	Witness	3140	10592	Person	8917
20249	Suspect	3140	10594	Person	5083
20253	Suspect	3140	10595	Association	1025
20248	Suspect	3140	10593	Person	7076
20250	Witness	3140	10594	Person	3095
20251	Suspect	3140	10594	Person	8919
20245	Offender	3140	10591	Person	5240
20247	Offender	3140	10592	Person	8918
20252	Victim	3140	10595	Person	8920
20260	Witness	3141	10599	Person	3644
20261	Suspect	3141	10599	Person	7959
20264	Offender	3141	10600	Person	5392
20258	Suspect	3141	10598	Person	8924
20256	Suspect	3141	10597	Person	8922
20257	Victim	3141	10598	Person	8923
20262	Witness	3141	10600	Person	8595
20254	Offender	3141	10596	Person	1321
20259	Offender	3141	10599	Person	8925
20255	Offender	3141	10596	Person	8783
20263	Victim	3141	10600	Person	8926
20265	Suspect	3142	10601	Person	8927
20266	Victim	3143	10602	Person	8928
20268	Witness	3143	10604	Person	6517
20267	Offender	3143	10603	Person	5551
20269	Witness	3143	10604	Person	4712
20273	Witness	3144	10606	Person	6928
20282	Suspect	3144	10609	Person	5214
20275	Suspect	3144	10607	Person	1171
20279	Witness	3144	10608	Person	4016
20284	Victim	3144	10611	Person	8934
20270	Offender	3144	10605	Person	1578
20276	Suspect	3144	10607	Person	6215
20278	Victim	3144	10608	Person	8931
20286	Suspect	3144	10611	Person	5567
20271	Victim	3144	10605	Person	7842
20285	Offender	3144	10611	Person	2993
20277	Offender	3144	10608	Association	1058
20281	Victim	3144	10609	Person	8932
20272	Offender	3144	10606	Person	4590
20280	Suspect	3144	10609	Person	5510
20274	Witness	3144	10606	Person	4240
20283	Witness	3144	10610	Person	8933
20296	Offender	3145	10617	Person	8939
20294	Witness	3145	10615	Person	8938
20300	Witness	3145	10618	Person	1425
20293	Victim	3145	10615	Person	8937
20299	Victim	3145	10618	Person	4033
20289	Suspect	3145	10613	Person	3097
20291	Offender	3145	10614	Person	4095
20297	Witness	3145	10617	Person	8940
20287	Offender	3145	10612	Person	5761
20292	Victim	3145	10614	Person	2240
20295	Witness	3145	10616	Person	5516
20298	Offender	3145	10618	Person	2869
20288	Offender	3145	10612	Person	8935
20290	Victim	3145	10613	Person	8936
20303	Offender	3146	10619	Person	4282
20301	Suspect	3146	10619	Person	8941
20302	Witness	3146	10619	Association	1010
20316	Witness	3147	10625	Person	1297
20311	Offender	3147	10622	Person	1802
20313	Witness	3147	10624	Person	8944
20305	Witness	3147	10620	Person	4397
20308	Witness	3147	10621	Person	8546
20304	Suspect	3147	10620	Person	1131
20307	Witness	3147	10621	Person	8942
20309	Suspect	3147	10622	Person	5457
20310	Victim	3147	10622	Person	8943
20312	Offender	3147	10623	Person	1257
20315	Suspect	3147	10624	Person	5049
20306	Offender	3147	10621	Person	5906
20317	Suspect	3147	10625	Person	6717
20314	Suspect	3147	10624	Person	1010
20321	Suspect	3148	10628	Person	4099
20319	Witness	3148	10627	Person	8945
20318	Victim	3148	10626	Person	7390
20320	Suspect	3148	10628	Person	8540
20322	Suspect	3149	10629	Person	5000
20324	Suspect	3149	10630	Association	1089
20325	Victim	3149	10630	Person	8946
20326	Suspect	3149	10630	Person	6621
20323	Victim	3149	10629	Person	1917
20329	Suspect	3150	10632	Association	1057
20332	Witness	3150	10634	Person	8950
20328	Victim	3150	10632	Person	7449
20330	Victim	3150	10633	Person	8129
20327	Suspect	3150	10631	Person	6281
20331	Victim	3150	10634	Person	8949
20336	Victim	3151	10636	Person	2398
20333	Victim	3151	10635	Person	8951
20340	Victim	3151	10638	Person	3005
20341	Suspect	3151	10639	Person	8954
20342	Victim	3151	10640	Person	8955
20335	Witness	3151	10635	Person	8952
