id	contextId	type	date
8416	2667	Interview	2010-09-24
8417	2668	Forensic	2013-09-29
8418	2668	Forensic	2013-08-18
8419	2669	Interview	1999-07-23
8423	2669	Research	2000-04-25
8424	2669	Observation	2000-12-26
8421	2669	Research	1999-11-02
8420	2669	Research	1999-09-10
8422	2669	Forensic	2000-01-01
8431	2670	Interview	2006-01-21
8427	2670	Interview	2005-04-28
8429	2670	Observation	2005-05-11
8430	2670	Observation	2006-02-20
8426	2670	Research	2005-12-14
8425	2670	Forensic	2006-06-21
8428	2670	Observation	2006-04-24
8432	2671	Observation	2020-06-26
8433	2671	Observation	2018-08-12
8435	2671	Research	2019-04-11
8434	2671	Forensic	2019-09-06
8436	2672	Research	2005-06-06
8437	2672	Observation	2005-02-09
8438	2673	Research	2000-10-13
8439	2673	Observation	2002-06-15
8440	2673	Interview	2000-08-07
8448	2674	Forensic	2004-12-18
8444	2674	Interview	2004-01-20
8445	2674	Research	2003-09-04
8442	2674	Research	2004-11-18
8441	2674	Interview	2004-02-05
8443	2674	Observation	2003-10-01
8446	2674	Forensic	2004-01-17
8447	2674	Research	2004-10-10
8452	2675	Forensic	2012-07-30
8454	2675	Observation	2013-02-04
8455	2675	Research	2012-02-10
8456	2675	Forensic	2012-01-28
8451	2675	Research	2012-12-04
8450	2675	Forensic	2012-07-04
8453	2675	Forensic	2012-10-19
8449	2675	Research	2012-02-27
8458	2676	Observation	2014-01-21
8457	2676	Observation	2013-07-27
8464	2677	Forensic	2007-08-31
8465	2677	Observation	2007-09-13
8461	2677	Forensic	2008-06-22
8460	2677	Observation	2008-01-03
8463	2677	Interview	2008-09-15
8466	2677	Interview	2009-02-26
8462	2677	Interview	2009-02-16
8459	2677	Forensic	2008-10-27
8468	2678	Forensic	2012-05-03
8467	2678	Observation	2012-04-23
8469	2679	Observation	2010-06-08
8470	2680	Forensic	2019-02-09
8474	2681	Research	2009-07-24
8473	2681	Forensic	2009-07-24
8471	2681	Forensic	2009-07-08
8472	2681	Research	2009-04-25
8476	2682	Observation	2018-01-13
8481	2682	Interview	2018-12-23
8479	2682	Research	2018-04-07
8478	2682	Observation	2019-01-17
8475	2682	Research	2018-05-13
8477	2682	Research	2018-07-21
8480	2682	Interview	2019-09-14
8485	2683	Research	2008-10-28
8483	2683	Observation	2008-10-12
8482	2683	Forensic	2009-08-26
8484	2683	Interview	2008-10-15
8486	2683	Research	2008-03-17
8493	2684	Interview	2019-04-24
8490	2684	Forensic	2018-09-18
8491	2684	Observation	2018-02-09
8487	2684	Observation	2018-11-22
8492	2684	Research	2019-03-21
8488	2684	Research	2018-08-22
8489	2684	Research	2018-03-10
8494	2685	Observation	2014-07-07
8495	2686	Interview	2006-12-06
8496	2686	Research	2007-04-15
8498	2687	Observation	2017-06-12
8501	2687	Interview	2015-11-24
8502	2687	Interview	2017-05-12
8504	2687	Interview	2017-09-07
8500	2687	Observation	2016-08-31
8497	2687	Interview	2016-10-02
8499	2687	Research	2017-07-17
8503	2687	Observation	2017-07-25
8508	2688	Observation	2004-04-27
8507	2688	Interview	2003-09-12
8506	2688	Forensic	2003-10-13
8510	2688	Research	2004-08-03
8509	2688	Interview	2003-12-08
8505	2688	Research	2003-11-08
8512	2689	Observation	2011-09-24
8514	2689	Forensic	2012-06-19
8511	2689	Research	2013-04-10
8513	2689	Research	2013-06-28
8516	2690	Research	2018-09-12
8518	2690	Interview	2018-09-22
8517	2690	Research	2018-09-15
8515	2690	Research	2020-02-01
8521	2691	Interview	2012-04-10
8523	2691	Research	2012-12-23
8526	2691	Forensic	2011-11-22
8522	2691	Interview	2012-02-08
8525	2691	Interview	2011-12-04
8519	2691	Interview	2013-01-18
8520	2691	Research	2012-01-05
8524	2691	Research	2012-12-13
8532	2692	Research	2018-09-10
8531	2692	Interview	2019-10-27
8528	2692	Interview	2019-08-22
8530	2692	Observation	2019-08-26
8527	2692	Research	2020-02-10
8529	2692	Interview	2019-04-23
8533	2692	Forensic	2019-02-22
8535	2693	Forensic	2006-08-30
8534	2693	Interview	2007-07-18
8536	2693	Forensic	2007-01-26
8537	2693	Observation	2008-01-18
8540	2694	Forensic	2009-09-20
8542	2694	Interview	2009-01-29
8538	2694	Research	2009-10-13
8543	2694	Forensic	2008-09-13
8541	2694	Interview	2009-05-28
8539	2694	Observation	2010-05-13
8548	2695	Observation	2005-07-10
8549	2695	Research	2004-12-17
8546	2695	Interview	2004-11-18
8544	2695	Observation	2005-03-07
8547	2695	Research	2005-05-08
8545	2695	Interview	2004-12-19
8551	2696	Interview	2018-05-24
8550	2696	Research	2017-10-05
8555	2697	Interview	2009-05-22
8557	2697	Observation	2009-02-06
8558	2697	Observation	2008-03-20
8552	2697	Observation	2008-06-27
8554	2697	Observation	2009-04-14
8553	2697	Interview	2008-11-10
8556	2697	Interview	2007-10-24
8559	2698	Research	2014-09-24
8560	2699	Research	2009-11-25
8561	2699	Observation	2009-10-09
8562	2699	Research	2010-06-12
8565	2700	Interview	2002-10-25
8567	2700	Interview	2002-04-02
8566	2700	Observation	2001-08-25
8563	2700	Observation	2002-06-13
8564	2700	Research	2002-09-15
8568	2700	Research	2001-11-06
8571	2701	Research	2011-06-04
8572	2701	Observation	2010-07-08
8573	2701	Forensic	2010-03-08
8569	2701	Interview	2010-04-27
8574	2701	Research	2011-09-22
8575	2701	Interview	2011-10-27
8570	2701	Research	2010-11-09
8576	2701	Interview	2011-08-20
8578	2702	Observation	2016-06-12
8577	2702	Observation	2016-10-06
8580	2702	Interview	2017-01-13
8581	2702	Observation	2017-05-22
8582	2702	Interview	2017-11-14
8579	2702	Observation	2016-12-10
8583	2703	Interview	2016-01-21
8585	2703	Observation	2016-03-29
8584	2703	Research	2016-02-07
8588	2704	Forensic	2018-12-07
8586	2704	Research	2018-06-30
8587	2704	Observation	2019-08-25
8592	2705	Research	2011-10-15
8590	2705	Interview	2012-01-13
8589	2705	Research	2010-11-15
8591	2705	Observation	2012-06-30
8596	2706	Forensic	2005-09-02
8594	2706	Research	2007-02-13
8593	2706	Interview	2005-08-08
8597	2706	Research	2005-05-21
8595	2706	Research	2005-07-03
8598	2707	Forensic	2007-03-22
8599	2707	Research	2007-07-01
8602	2708	Forensic	2000-06-17
8600	2708	Research	2002-03-23
8601	2708	Forensic	2002-05-14
8603	2709	Observation	2004-05-24
8604	2709	Forensic	2003-06-10
8605	2710	Interview	2010-06-28
8609	2710	Observation	2010-05-20
8608	2710	Interview	2009-10-17
8607	2710	Observation	2009-12-02
8606	2710	Forensic	2009-04-22
8611	2711	Interview	2004-11-19
8612	2711	Research	2004-10-03
8610	2711	Interview	2003-04-30
8614	2712	Observation	2003-09-15
8618	2712	Interview	2004-02-18
8619	2712	Observation	2003-07-12
8617	2712	Forensic	2003-12-06
8616	2712	Research	2003-11-01
8613	2712	Observation	2003-08-16
8615	2712	Forensic	2003-12-07
8620	2713	Forensic	2012-09-01
8621	2713	Observation	2012-06-29
8623	2713	Interview	2013-05-21
8622	2713	Research	2013-06-06
8624	2713	Research	2013-04-22
8627	2714	Forensic	2001-06-11
8630	2714	Research	2000-11-11
8626	2714	Forensic	2000-07-02
8628	2714	Observation	1999-08-16
8625	2714	Research	2000-02-23
8629	2714	Forensic	2001-03-03
8633	2715	Interview	2013-01-17
8635	2715	Forensic	2014-06-08
8631	2715	Forensic	2014-05-18
8632	2715	Interview	2014-04-08
8634	2715	Forensic	2013-06-25
8636	2716	Research	2006-10-08
8638	2716	Forensic	2006-01-12
8637	2716	Observation	2006-04-18
8639	2717	Interview	2004-07-10
8643	2718	Research	2010-05-05
8640	2718	Forensic	2010-08-11
8645	2718	Observation	2010-11-25
8642	2718	Research	2010-06-09
8641	2718	Forensic	2011-04-02
8644	2718	Interview	2010-09-16
8651	2719	Forensic	2018-11-02
8646	2719	Interview	2017-12-10
8650	2719	Observation	2017-11-07
8648	2719	Observation	2018-05-26
8649	2719	Observation	2018-09-02
8647	2719	Research	2017-07-10
8655	2720	Observation	2006-05-29
8654	2720	Observation	2006-04-02
8652	2720	Observation	2007-05-25
8653	2720	Forensic	2006-12-07
8659	2721	Interview	2014-10-08
8660	2721	Observation	2015-06-07
8656	2721	Observation	2015-02-28
8662	2721	Forensic	2016-03-29
8663	2721	Forensic	2015-08-21
8658	2721	Observation	2015-03-01
8657	2721	Forensic	2014-08-23
8661	2721	Forensic	2014-11-08
8667	2722	Interview	2003-10-25
8669	2722	Observation	2003-10-17
8665	2722	Forensic	2003-11-30
8668	2722	Interview	2005-01-16
8666	2722	Research	2004-12-13
8664	2722	Interview	2003-10-21
8672	2723	Observation	2003-03-21
8671	2723	Forensic	2003-04-12
8670	2723	Research	2003-05-22
8676	2724	Research	2018-09-13
8675	2724	Interview	2018-11-11
8678	2724	Interview	2017-07-06
8673	2724	Research	2018-06-02
8677	2724	Observation	2019-01-04
8674	2724	Forensic	2017-12-27
8679	2724	Research	2017-08-26
8680	2725	Observation	2000-06-14
8681	2725	Interview	2001-09-04
8687	2726	Forensic	2003-08-05
8686	2726	Forensic	2003-04-23
8688	2726	Research	2003-04-02
8683	2726	Interview	2003-03-25
8685	2726	Research	2003-02-22
8689	2726	Observation	2001-09-22
8682	2726	Observation	2002-06-13
8684	2726	Forensic	2001-10-21
8690	2727	Research	2010-08-20
8693	2727	Interview	2010-04-22
8692	2727	Interview	2012-02-07
8691	2727	Interview	2011-03-11
8694	2728	Forensic	2014-04-11
8696	2728	Interview	2012-06-15
8695	2728	Interview	2013-07-23
8698	2728	Interview	2014-05-07
8699	2728	Forensic	2014-03-18
8701	2728	Observation	2012-12-18
8700	2728	Forensic	2012-06-10
8697	2728	Forensic	2012-06-30
8702	2729	Interview	2007-07-12
8705	2730	Research	2014-08-18
8703	2730	Research	2014-01-15
8709	2730	Forensic	2014-08-30
8704	2730	Observation	2014-06-29
8708	2730	Interview	2015-10-08
8707	2730	Forensic	2014-07-22
8706	2730	Observation	2015-02-08
8715	2731	Forensic	2017-08-03
8713	2731	Interview	2017-02-17
8716	2731	Research	2017-09-19
8710	2731	Forensic	2018-09-07
8711	2731	Observation	2016-11-22
8714	2731	Research	2016-12-08
8712	2731	Observation	2018-11-15
8717	2731	Forensic	2018-02-22
8721	2732	Research	2001-05-09
8718	2732	Research	2001-05-21
8720	2732	Interview	2000-09-02
8719	2732	Research	2001-01-23
8722	2732	Research	2000-10-18
8723	2733	Interview	2001-05-28
8724	2734	Interview	2011-05-13
8725	2735	Observation	2009-10-01
8732	2735	Interview	2009-11-25
8730	2735	Interview	2009-01-04
8726	2735	Forensic	2009-03-29
8729	2735	Interview	2010-02-22
8728	2735	Observation	2008-12-31
8731	2735	Research	2009-02-07
8727	2735	Observation	2008-12-25
8736	2736	Forensic	2009-01-31
8734	2736	Interview	2008-03-26
8737	2736	Observation	2008-01-23
8735	2736	Interview	2007-10-24
8733	2736	Observation	2008-03-27
8741	2737	Interview	2009-03-07
8742	2737	Interview	2010-02-01
8740	2737	Observation	2009-12-15
8738	2737	Research	2009-04-12
8739	2737	Observation	2009-04-23
8743	2738	Research	2002-07-08
8744	2739	Observation	2018-01-23
8746	2739	Observation	2018-01-10
8745	2739	Observation	2016-08-07
8747	2739	Interview	2018-01-16
8749	2740	Research	2015-09-05
8751	2740	Forensic	2016-02-02
8748	2740	Research	2015-09-09
8752	2740	Observation	2016-08-12
8750	2740	Forensic	2015-04-29
8754	2741	Forensic	2003-08-13
8753	2741	Forensic	2002-08-30
8755	2742	Forensic	2017-02-28
8758	2743	Forensic	2011-01-25
8757	2743	Observation	2010-10-01
8759	2743	Forensic	2011-01-11
8756	2743	Observation	2011-06-20
8761	2743	Observation	2010-03-14
8760	2743	Research	2011-01-07
8762	2744	Research	2005-05-19
8764	2745	Interview	2012-02-01
8763	2745	Research	2011-12-28
8765	2745	Research	2011-10-20
8770	2746	Forensic	2018-04-15
8772	2746	Research	2019-06-12
8769	2746	Research	2018-03-31
8766	2746	Observation	2019-02-14
8773	2746	Interview	2018-04-24
8771	2746	Observation	2019-03-03
8768	2746	Forensic	2019-05-05
8767	2746	Forensic	2019-08-13
8777	2747	Observation	2016-12-28
8775	2747	Forensic	2017-05-07
8776	2747	Interview	2015-12-01
8774	2747	Observation	2016-12-21
8781	2748	Interview	2017-05-25
8782	2748	Interview	2019-01-14
8784	2748	Forensic	2018-07-21
8780	2748	Research	2017-11-04
8778	2748	Research	2018-10-12
8783	2748	Observation	2018-02-01
8779	2748	Forensic	2017-06-21
8787	2749	Observation	2012-07-16
8786	2749	Forensic	2013-07-16
8788	2749	Research	2013-02-26
8785	2749	Interview	2013-04-18
8794	2750	Observation	2013-03-30
8795	2750	Forensic	2011-07-22
8789	2750	Observation	2012-10-26
8790	2750	Research	2012-03-25
8793	2750	Forensic	2011-08-10
8792	2750	Research	2011-05-25
8796	2750	Research	2012-12-09
8791	2750	Interview	2012-03-21
8803	2751	Forensic	2014-07-22
8797	2751	Forensic	2014-02-16
8800	2751	Research	2012-12-23
8798	2751	Forensic	2014-08-12
8801	2751	Forensic	2013-01-19
8802	2751	Interview	2013-10-13
8799	2751	Observation	2014-04-13
8804	2752	Forensic	2017-08-21
8805	2752	Research	2017-06-17
8806	2752	Interview	2017-08-28
8807	2752	Research	2017-03-07
8808	2753	Research	2018-08-06
8809	2753	Observation	2018-11-28
8810	2753	Observation	2018-07-06
8813	2753	Forensic	2018-05-03
8814	2753	Interview	2019-01-16
8812	2753	Research	2017-11-06
8811	2753	Observation	2017-12-11
8815	2754	Observation	2016-03-08
8816	2754	Research	2016-12-13
8820	2755	Observation	2013-07-06
8821	2755	Research	2013-01-14
8823	2755	Research	2013-11-07
8817	2755	Research	2013-05-14
8819	2755	Forensic	2013-10-07
8818	2755	Interview	2013-06-09
8822	2755	Observation	2012-08-26
8824	2756	Observation	2017-09-19
8825	2757	Forensic	2014-06-05
8827	2757	Research	2014-06-13
8828	2757	Forensic	2014-11-06
8826	2757	Research	2014-05-27
8829	2758	Observation	2009-01-14
8833	2759	Interview	2005-08-30
8831	2759	Interview	2006-08-03
8832	2759	Interview	2006-10-12
8830	2759	Forensic	2006-12-02
8835	2760	Research	2000-04-21
8839	2760	Observation	2001-04-22
8840	2760	Observation	2000-12-22
8834	2760	Observation	1999-12-20
8838	2760	Research	1999-09-28
8841	2760	Observation	1999-12-25
8836	2760	Forensic	2000-01-17
8837	2760	Research	2000-10-20
8844	2761	Observation	2002-06-02
8842	2761	Research	2002-11-09
8843	2761	Research	2001-12-16
8846	2762	Research	2001-09-26
8847	2762	Forensic	2002-12-08
8845	2762	Forensic	2002-06-19
8850	2762	Research	2002-03-23
8851	2762	Interview	2002-08-04
8848	2762	Observation	2003-01-31
8849	2762	Forensic	2003-03-13
8852	2762	Research	2002-04-21
8854	2763	Interview	2016-02-22
8853	2763	Research	2017-01-10
8856	2764	Research	2004-03-25
8857	2764	Observation	2004-06-29
8860	2764	Interview	2003-04-09
8855	2764	Observation	2003-08-30
8862	2764	Research	2003-08-01
8858	2764	Research	2003-12-09
8859	2764	Research	2002-12-26
8861	2764	Interview	2003-01-13
8865	2765	Observation	2008-02-09
8863	2765	Observation	2009-02-24
8864	2765	Interview	2008-05-06
8866	2766	Observation	2006-11-12
8869	2766	Observation	2007-03-31
8867	2766	Research	2007-04-13
8868	2766	Observation	2006-03-09
8870	2766	Observation	2006-03-26
8872	2767	Forensic	2016-06-07
8877	2767	Research	2017-06-03
8874	2767	Observation	2017-10-22
8875	2767	Interview	2016-12-28
8871	2767	Observation	2016-12-28
8873	2767	Observation	2017-02-10
8876	2767	Interview	2015-12-30
8881	2768	Forensic	2006-11-27
8882	2768	Observation	2007-02-28
8879	2768	Observation	2005-09-30
8878	2768	Observation	2006-02-19
8880	2768	Forensic	2005-10-07
8884	2768	Forensic	2005-08-12
8885	2768	Interview	2007-07-07
8883	2768	Interview	2006-09-20
8886	2769	Research	2001-01-26
8887	2769	Research	2002-04-17
8888	2769	Interview	2001-03-17
8893	2770	Observation	2015-01-22
8894	2770	Forensic	2015-03-31
8889	2770	Research	2016-09-12
8890	2770	Interview	2015-04-19
8892	2770	Research	2015-06-25
8896	2770	Forensic	2016-10-11
8895	2770	Observation	2015-03-30
8891	2770	Interview	2016-09-10
8899	2771	Interview	2000-08-30
8900	2771	Interview	1999-10-27
8897	2771	Observation	2000-01-24
8898	2771	Observation	2001-05-06
8901	2771	Research	2000-07-29
8904	2772	Forensic	2000-08-21
8903	2772	Research	2002-01-18
8905	2772	Interview	2001-05-15
8902	2772	Forensic	2001-05-06
8906	2772	Interview	2001-03-21
8908	2773	Research	2017-04-11
8907	2773	Observation	2017-08-25
8911	2773	Observation	2017-07-31
8909	2773	Observation	2017-12-14
8910	2773	Research	2018-04-26
8912	2774	Interview	2019-06-12
8916	2774	Forensic	2018-03-25
8913	2774	Observation	2019-04-28
8914	2774	Observation	2017-07-06
8917	2774	Observation	2018-01-08
8918	2774	Forensic	2017-07-20
8915	2774	Forensic	2018-07-16
8919	2775	Research	2001-04-13
8923	2776	Forensic	2009-12-11
8920	2776	Interview	2008-07-08
8921	2776	Research	2010-03-16
8922	2776	Interview	2009-04-06
8927	2777	Research	2011-08-05
8926	2777	Forensic	2010-09-01
8924	2777	Research	2011-12-12
8925	2777	Interview	2011-01-12
8928	2778	Forensic	2009-05-02
8931	2779	Observation	2014-08-23
8934	2779	Research	2013-08-10
8935	2779	Forensic	2015-01-13
8932	2779	Observation	2014-10-08
8930	2779	Interview	2014-10-04
8929	2779	Forensic	2014-04-30
8933	2779	Observation	2014-05-15
8938	2780	Interview	2015-02-06
8941	2780	Interview	2014-10-01
8942	2780	Interview	2014-04-18
8937	2780	Research	2015-08-25
8939	2780	Forensic	2014-09-02
8940	2780	Research	2015-07-12
8936	2780	Forensic	2015-09-30
8945	2781	Research	2004-07-13
8947	2781	Observation	2005-01-19
8946	2781	Forensic	2004-02-22
8944	2781	Research	2004-07-20
8943	2781	Observation	2004-08-31
8949	2782	Observation	2012-08-07
8952	2782	Forensic	2012-02-26
8948	2782	Observation	2012-09-24
8951	2782	Observation	2012-10-18
8950	2782	Forensic	2013-07-15
8954	2783	Observation	2011-06-21
8953	2783	Observation	2011-05-02
8955	2784	Observation	2005-03-01
8958	2784	Research	2003-10-31
8957	2784	Observation	2005-09-12
8961	2784	Interview	2004-02-03
8960	2784	Research	2004-01-26
8959	2784	Research	2005-03-14
8956	2784	Observation	2003-10-13
8962	2785	Forensic	2009-06-13
8964	2786	Interview	2007-10-17
8963	2786	Observation	2007-04-16
8965	2786	Observation	2006-01-18
8966	2786	Forensic	2006-10-05
8968	2787	Forensic	2019-10-12
8967	2787	Research	2019-10-03
8976	2788	Interview	2000-12-28
8971	2788	Observation	2001-05-09
8970	2788	Forensic	2000-08-10
8973	2788	Research	2001-09-25
8974	2788	Research	2000-08-15
8969	2788	Forensic	2000-10-06
8972	2788	Research	2000-11-26
8975	2788	Interview	2001-10-16
8982	2789	Forensic	2012-12-10
8979	2789	Observation	2013-02-18
8981	2789	Interview	2013-06-26
8980	2789	Forensic	2012-02-26
8977	2789	Research	2013-01-15
8978	2789	Forensic	2012-01-16
8983	2790	Forensic	2009-10-21
8985	2790	Interview	2009-03-09
8984	2790	Observation	2011-01-16
8987	2791	Forensic	2011-11-27
8988	2791	Observation	2011-01-27
8986	2791	Research	2011-08-18
8991	2792	Forensic	2015-07-11
8989	2792	Observation	2015-09-22
8990	2792	Observation	2015-08-01
8993	2792	Forensic	2014-09-18
8992	2792	Interview	2016-07-22
8994	2793	Research	2015-01-07
8996	2794	Interview	2018-11-10
8995	2794	Interview	2017-07-16
8997	2795	Forensic	2008-10-17
9000	2795	Research	2009-01-20
8999	2795	Interview	2008-01-06
8998	2795	Interview	2008-03-04
9005	2796	Research	2004-07-25
9007	2796	Observation	2005-03-18
9003	2796	Interview	2004-11-05
9006	2796	Forensic	2004-05-31
9008	2796	Forensic	2004-05-11
9004	2796	Interview	2004-04-19
9001	2796	Observation	2003-10-05
9002	2796	Research	2005-05-24
9011	2797	Forensic	2003-08-18
9013	2797	Observation	2003-02-02
9009	2797	Observation	2003-08-25
9012	2797	Forensic	2003-01-14
9015	2797	Research	2003-08-20
9010	2797	Research	2002-04-15
9014	2797	Observation	2002-11-13
9016	2798	Research	2005-02-14
9019	2798	Research	2006-11-01
9018	2798	Forensic	2006-08-15
9017	2798	Forensic	2006-03-25
9020	2799	Interview	2009-09-29
9021	2799	Interview	2011-06-06
9022	2800	Forensic	2005-11-28
9024	2800	Observation	2005-04-24
9025	2800	Forensic	2005-02-17
9027	2800	Research	2004-09-17
9026	2800	Interview	2005-05-02
9023	2800	Forensic	2004-10-14
9029	2801	Forensic	2011-08-14
9034	2801	Observation	2011-04-04
9033	2801	Forensic	2011-03-30
9028	2801	Interview	2011-05-01
9031	2801	Observation	2010-11-07
9032	2801	Forensic	2012-03-20
9035	2801	Observation	2012-06-23
9030	2801	Observation	2011-03-23
9037	2802	Interview	2002-11-22
9039	2802	Interview	2002-05-20
9036	2802	Interview	2003-06-19
9038	2802	Research	2002-09-08
9044	2803	Forensic	2016-08-23
9045	2803	Interview	2016-11-28
9046	2803	Interview	2015-10-12
9043	2803	Interview	2016-07-16
9040	2803	Research	2015-04-13
9042	2803	Interview	2015-12-27
9041	2803	Observation	2015-09-13
9047	2804	Research	2003-11-21
9049	2804	Interview	2003-09-30
9048	2804	Forensic	2002-10-30
9051	2805	Research	2016-05-03
9053	2805	Forensic	2015-12-07
9052	2805	Forensic	2017-02-14
9054	2805	Research	2017-01-26
9055	2805	Observation	2016-07-17
9050	2805	Observation	2016-07-02
9058	2806	Observation	2014-02-05
9057	2806	Forensic	2013-09-09
9056	2806	Research	2014-05-19
9061	2807	Forensic	2012-05-13
9062	2807	Research	2011-11-10
9065	2807	Observation	2012-02-11
9059	2807	Observation	2012-01-10
9063	2807	Forensic	2011-06-10
9064	2807	Interview	2011-12-27
9060	2807	Forensic	2011-10-26
9066	2808	Observation	2006-01-07
9071	2809	Interview	2012-01-22
9067	2809	Forensic	2010-05-26
9068	2809	Interview	2010-07-08
9070	2809	Research	2011-07-20
9074	2809	Forensic	2011-01-31
9073	2809	Research	2010-04-23
9072	2809	Forensic	2011-09-09
9069	2809	Research	2010-05-07
9079	2810	Forensic	2001-12-24
9078	2810	Interview	2002-03-14
9077	2810	Research	2000-08-28
9080	2810	Interview	2001-01-31
9075	2810	Interview	2001-05-04
9076	2810	Research	2002-01-12
9081	2811	Observation	2007-02-21
9082	2811	Research	2005-03-20
9084	2812	Forensic	2002-05-09
9083	2812	Interview	2002-10-11
9086	2813	Research	2004-11-04
9085	2813	Forensic	2006-01-08
9087	2813	Observation	2005-08-07
9093	2814	Research	2000-02-21
9089	2814	Research	2000-12-12
9091	2814	Observation	2000-01-25
9092	2814	Forensic	2000-11-04
9090	2814	Research	1999-11-21
9095	2814	Interview	1999-08-19
9088	2814	Forensic	2000-06-05
9094	2814	Interview	1999-07-06
9097	2815	Research	2007-06-29
9099	2815	Observation	2007-12-11
9096	2815	Observation	2008-03-11
9098	2815	Observation	2008-08-24
9101	2816	Research	2005-12-23
9105	2816	Research	2006-10-04
9107	2816	Interview	2006-08-27
9103	2816	Observation	2006-07-07
9104	2816	Forensic	2005-02-02
9102	2816	Forensic	2006-06-07
9100	2816	Research	2005-04-11
9106	2816	Observation	2006-02-03
9108	2817	Research	2013-08-02
9109	2817	Research	2014-08-23
9110	2818	Interview	2000-09-20
9113	2819	Interview	2001-10-24
9112	2819	Forensic	2003-02-20
9114	2819	Observation	2003-02-21
9111	2819	Observation	2001-10-30
9118	2820	Observation	2011-12-23
9115	2820	Interview	2011-08-19
9117	2820	Observation	2012-08-19
9116	2820	Forensic	2012-08-28
9119	2821	Observation	2005-12-10
9126	2822	Interview	2000-06-02
9127	2822	Interview	2001-12-15
9123	2822	Observation	2001-09-10
9125	2822	Research	2001-10-05
9124	2822	Forensic	2000-11-29
9120	2822	Research	2000-10-15
9121	2822	Interview	2001-03-02
9122	2822	Forensic	2001-07-24
9130	2823	Observation	2015-04-18
9129	2823	Interview	2014-11-28
9128	2823	Research	2015-03-25
9132	2824	Forensic	2002-08-09
9131	2824	Interview	2002-09-13
9133	2824	Observation	2002-09-21
9134	2825	Interview	2014-05-27
9135	2825	Interview	2013-05-23
9137	2826	Observation	2010-10-07
9136	2826	Research	2010-09-04
9138	2826	Research	2009-05-06
9139	2827	Forensic	2001-08-19
9140	2827	Forensic	2000-09-25
9143	2828	Forensic	2006-07-19
9144	2828	Observation	2005-04-28
9146	2828	Observation	2005-02-10
9147	2828	Research	2005-12-16
9145	2828	Forensic	2005-06-22
9142	2828	Research	2005-05-07
9141	2828	Forensic	2006-07-07
9148	2828	Research	2006-06-04
9150	2829	Forensic	2006-05-18
9149	2829	Interview	2006-10-21
9156	2830	Observation	1999-07-30
9153	2830	Observation	1999-11-20
9152	2830	Forensic	1999-10-20
9157	2830	Forensic	2001-01-22
9151	2830	Forensic	1999-10-04
9155	2830	Forensic	2000-05-06
9154	2830	Forensic	1999-10-07
9163	2831	Research	2004-11-01
9159	2831	Interview	2006-02-01
9162	2831	Forensic	2006-03-17
9161	2831	Forensic	2006-07-23
9158	2831	Forensic	2005-01-31
9160	2831	Forensic	2005-09-03
9169	2832	Forensic	2006-12-28
9165	2832	Observation	2006-12-14
9166	2832	Observation	2008-01-25
9164	2832	Interview	2006-10-20
9168	2832	Interview	2006-10-28
9167	2832	Forensic	2007-02-18
9170	2833	Forensic	2002-04-13
9175	2833	Interview	2002-06-19
9173	2833	Forensic	2003-03-30
9171	2833	Research	2001-06-21
9172	2833	Research	2003-02-20
9174	2833	Research	2001-05-30
9176	2834	Observation	2003-02-28
9179	2834	Observation	2002-08-18
9177	2834	Forensic	2002-08-30
9178	2834	Interview	2003-04-29
9180	2835	Interview	2005-04-19
9181	2835	Research	2005-10-07
9183	2836	Forensic	2009-10-18
9184	2836	Observation	2010-01-25
9182	2836	Observation	2010-11-06
9186	2837	Observation	2007-12-13
9190	2837	Research	2006-12-04
9185	2837	Observation	2008-04-18
9188	2837	Forensic	2008-06-18
9187	2837	Interview	2006-12-20
9189	2837	Forensic	2007-09-28
9192	2838	Observation	2011-08-25
9197	2838	Observation	2010-07-12
9194	2838	Research	2010-10-28
9195	2838	Forensic	2011-06-08
9191	2838	Observation	2010-09-01
9196	2838	Observation	2010-06-07
9198	2838	Observation	2010-10-09
9193	2838	Observation	2011-10-15
9199	2839	Observation	2003-02-23
9203	2840	Forensic	2003-08-01
9207	2840	Interview	2002-10-10
9201	2840	Research	2003-03-25
9202	2840	Research	2002-02-23
9200	2840	Research	2003-01-03
9204	2840	Forensic	2002-10-02
9206	2840	Interview	2002-11-28
9205	2840	Observation	2002-06-29
9209	2841	Research	2008-01-05
9208	2841	Interview	2009-01-24
9210	2841	Observation	2008-01-17
9215	2842	Interview	2019-06-12
9213	2842	Research	2018-04-29
9211	2842	Observation	2018-09-05
9212	2842	Forensic	2018-01-16
9214	2842	Forensic	2019-09-29
9221	2843	Observation	2014-07-08
9219	2843	Research	2014-03-28
9216	2843	Research	2014-03-01
9217	2843	Research	2015-01-21
9220	2843	Observation	2014-06-28
9218	2843	Observation	2013-11-07
9223	2844	Research	2013-01-11
9222	2844	Interview	2013-05-22
9224	2844	Interview	2014-02-25
9225	2844	Observation	2014-07-14
9226	2845	Research	2018-08-30
9227	2845	Interview	2019-06-07
9229	2845	Interview	2018-08-28
9228	2845	Research	2019-06-06
9231	2845	Interview	2020-02-05
9230	2845	Interview	2018-09-02
9233	2846	Interview	2008-05-15
9238	2846	Observation	2009-02-07
9232	2846	Research	2007-11-13
9235	2846	Forensic	2009-08-15
9234	2846	Forensic	2008-02-24
9236	2846	Interview	2007-12-29
9237	2846	Forensic	2008-12-06
